SET courses,SET courses-href,courses list,courses list-href,pre_req,Assumed Knowledge,course description,course code,level,Incompatible,Units,course name,Term,Locations
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4150B - Honours Geology Project (T/Y) FinalNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111059/1/sem-2/,null,null,"This course forms part of the honours program in Geology. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4150B,Undergraduate,null,18,Honours Geology Project (T/Y) Final,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4150A - Honours Geology Project (T/Y) ContinuingNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111058/1/sem-2/,null,null,"This course forms part of the honours program in Geology. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4150A,Undergraduate,null,null,Honours Geology Project (T/Y) Continuing,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4150A - Honours Geology Project (T/Y) ContinuingNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/111058/1/sem-1/,null,null,"This course forms part of the honours program in Geology. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4150A,Undergraduate,null,null,Honours Geology Project (T/Y) Continuing,Semester 1,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4140B - Honours Geology Project Pt 2North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111057/1/sem-2/,null,null,"This course forms part of the honours program in Geology. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4140B,Undergraduate,"GEOLOGY 4160, GEOLOGY 4170",18,Honours Geology Project Pt 2,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4140A - Honours Geology Project Pt 1North Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/111056/1/sem-1/,null,null,"This course forms part of the honours program in Geology. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4140A,Undergraduate,"GEOLOGY 4160, GEOLOGY 4170",null,Honours Geology Project Pt 1,Semester 1,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4140A - Honours Geology Project Pt 1North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111056/1/sem-2/,null,null,"This course forms part of the honours program in Geology. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4140A,Undergraduate,"GEOLOGY 4160, GEOLOGY 4170",null,Honours Geology Project Pt 1,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4130B - Advanced Geology (Hons) Pt 2North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111055/1/sem-2/,null,null,"This course forms part of the honours program in Geology. It consists of research, writing and presentation tasks towards your major research project, short courses and a major field camp to New Zealand. This course equips honours students with a wide range of skills for graduate employment programs or further postgraduate research.",GEOLOGY 4130B,Undergraduate,null,6,Advanced Geology (Hons) Pt 2,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4130A - Advanced Geology (Hons) Pt 1North Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/111054/1/sem-1/,null,null,"This course forms part of the honours program in Geology. It consists of research, writing and presentation tasks towards your major research project, short courses and a major field camp to New Zealand. This course equips honours students with a wide range of skills for graduate employment programs or further postgraduate research.",GEOLOGY 4130A,Undergraduate,null,null,Advanced Geology (Hons) Pt 1,Semester 1,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4130A - Advanced Geology (Hons) Pt 1North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111054/1/sem-2/,null,null,"This course forms part of the honours program in Geology. It consists of research, writing and presentation tasks towards your major research project, short courses and a major field camp to New Zealand. This course equips honours students with a wide range of skills for graduate employment programs or further postgraduate research.",GEOLOGY 4130A,Undergraduate,null,null,Advanced Geology (Hons) Pt 1,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4120B - Honours Environmental Geoscience Project (T/Y) FinalNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111052/1/sem-2/,null,null,"This course forms part of the honours program in Environmental Geoscience. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4120B,Undergraduate,null,18,Honours Environmental Geoscience Project (T/Y) Final,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4120A - Honours Environmental Geoscience Project (T/Y) ContNorth Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/111051/1/sem-1/,null,null,"This course forms part of the honours program in Environmental Geoscience. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4120A,Undergraduate,null,null,Honours Environmental Geoscience Project (T/Y) Cont,Semester 1,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4120A - Honours Environmental Geoscience Project (T/Y) ContNorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111051/1/sem-2/,null,null,"This course forms part of the honours program in Environmental Geoscience. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4120A,Undergraduate,null,null,Honours Environmental Geoscience Project (T/Y) Cont,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4110B - Honours Environmental Geoscience Project Pt 2North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111050/1/sem-2/,null,null,"This course forms part of the honours program in Environmental Geoscience. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4110B,Undergraduate,null,18,Honours Environmental Geoscience Project Pt 2,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4110A - Honours Environmental Geoscience Project Pt 1North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111049/1/sem-2/,null,null,"This course forms part of the honours program in Environmental Geoscience. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4110A,Undergraduate,null,null,Honours Environmental Geoscience Project Pt 1,Semester 2,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4110A - Honours Environmental Geoscience Project Pt 1North Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/111049/1/sem-1/,null,null,"This course forms part of the honours program in Environmental Geoscience. It consists of independent research, guided by a supervisor. This course equips honours students with a knowledge of research process as well as a wide range of field and/or laboratory skills and project management.",GEOLOGY 4110A,Undergraduate,null,null,Honours Environmental Geoscience Project Pt 1,Semester 1,North Terrace Campus
"Geology
GEOLOGY",https://www.adelaide.edu.au/course-outlines/ug/geology/,GEOLOGY 4100B - Advanced Environmental Geoscience (Hons) Pt 2North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/111048/1/sem-2/,null,null,"This course forms part of the honours program in Environmental Geoscience. It consists of research, writing and presentation tasks towards your major research project, short courses and a major field camp. This course equips honours students with a wide range of skills for graduate employment programs or further postgraduate research.",GEOLOGY 4100B,Undergraduate,null,6,Advanced Environmental Geoscience (Hons) Pt 2,Semester 2,North Terrace Campus
